,x
41429_at,0.013792828
41430_at,-0.003117057
41431_at,-0.165373252
41432_at,-0.120004873
41433_at,-0.045566854
41434_at,-0.027762136
41435_at,0.058249311
41436_at,-0.096351757
41437_at,-0.045479429
41438_at,0.027765206
41439_at,-0.473866024
41440_at,0.013555937
41441_at,0.152290126
41442_at,0.111621436
41443_at,0.03088094
41444_at,-1.63E-05
41445_at,0.014090337
41446_f_at,-0.116149552
41447_at,-0.099703157
41448_at,-0.064596585
41449_at,-0.310719289
41450_at,0.015181653
41451_s_at,0.114404521
41452_at,0.019917635
41453_at,-0.001741789
41454_at,0.150923214
41455_at,-0.081119592
41456_at,0.043885726
41457_at,-0.111427532
41458_at,-0.021919469
41459_at,0.030412331
41460_at,0.036902815
41461_at,-0.019064301
41462_at,0.016195674
41463_at,0.066931914
41464_at,0.033225931
41465_at,-0.028598189
41466_s_at,-0.097098453
41467_at,0.086795573
41468_at,0.019313313
41469_at,-0.006172951
41470_at,-0.25350034
41471_at,0.008246374
41472_at,0.012621564
41473_at,0.146864367
41474_at,0.064664379
41475_at,-0.089591746
41476_at,-0.032818409
41477_at,0.019967204
41478_at,-0.025957929
41479_s_at,0.066858775
41480_at,0.134425932
41481_at,-0.282286666
41482_at,0.017238184
41483_s_at,0.022650131
41484_r_at,0.006969583
41485_at,-0.063437535
41486_at,0.008452621
41487_at,0.07397853
41488_at,-0.015211833
41489_at,-0.211032586
41490_at,0.03600742
41491_s_at,-0.02938117
41492_r_at,-0.017582718
41493_at,0.007700006
41494_at,-0.007303763
41495_at,-0.000900359
41496_at,0.02089979
41497_at,0.024206866
41498_at,-0.140194346
41499_at,0.048456636
415_at,0.046959488
41500_at,0.004997484
41501_at,-0.016945268
41502_at,0.051589145
41503_at,-0.29693792
41504_s_at,-0.925762179
41505_r_at,-0.720119581
41506_at,0.083054074
41507_at,0.022344263
41508_at,0.028285931
41509_at,0.140304422
41510_s_at,0.080420169
41511_at,0.024842411
41512_at,0.093081125
41513_s_at,0.007415107
41514_s_at,0.01805939
41515_at,0.081520735
41516_at,-0.000990807
41517_g_at,-0.011768447
41518_at,0.046059856
41519_at,0.048076748
41520_at,0.007442323
41521_at,0.024494096
41522_at,-0.037899074
41523_at,-0.044931513
41524_at,-0.027760689
41525_at,0.004448381
41526_at,-0.03672351
41527_f_at,-0.034396723
41528_at,0.0085462
41529_g_at,-0.016630768
41530_at,-0.099039354
41531_at,-0.951384021
41532_at,0.048187226
41533_at,-0.01252319
41534_at,-0.074195358
41535_at,-0.083728834
41536_at,-0.029773292
41537_r_at,-0.021523662
41538_r_at,0.018450124
41539_at,0.022113806
41540_at,-0.010779546
41541_at,-0.008522654
41542_at,-0.081015829
41543_at,-0.003399174
41544_at,-0.633404353
41545_at,0.008027183
41546_at,-0.002709456
41547_at,0.015671917
41548_at,0.056014942
41549_s_at,-0.173157331
41550_at,0.00335835
41551_at,0.087549986
41552_g_at,0.080757071
41553_at,0.03864488
41554_at,0.071282769
41555_at,0.032490926
41556_s_at,0.022317467
41557_at,0.125930882
41558_s_at,0.040014179
41559_at,-0.187810528
41560_at,0.044948573
41561_s_at,-0.015159305
41562_at,0.116525223
41563_at,0.015440765
41564_at,0.053733574
41565_at,0.008127192
41566_at,0.007903854
41567_at,0.031608602
41568_at,0.012020882
41569_at,0.141278702
41570_at,0.029510695
41571_at,0.031325664
41572_r_at,0.007716098
41573_at,-0.011906753
41574_at,-0.000893446
41575_at,-0.008068728
41576_at,0.012037407
41577_at,0.080074642
41578_at,0.02394001
41579_s_at,0.003015054
41580_at,0.097700627
41581_at,0.074961336
41582_at,-0.042118927
41583_at,0.063090303
41584_at,0.05334446
41585_at,0.103644174
41586_at,0.025859969
41587_g_at,0.058872394
41588_at,0.052595664
41589_at,-0.004946336
41590_at,0.035753885
41591_at,0.009067947
41592_at,-0.004129704
41593_at,0.006913305
41594_at,-0.051411037
41595_at,0.029951906
41596_s_at,-0.058267767
41597_s_at,-0.043459411
41598_at,-0.051590352
41599_at,0.01914221
416_s_at,-0.013301544
41600_at,0.143735826
41601_at,0.040224634
41602_at,0.007964689
41603_at,0.099309041
41604_at,-0.038222939
41605_at,0.005399426
41606_at,0.057266559
41607_at,0.009531809
41608_at,0.048554433
41609_at,-0.004429443
41610_at,-0.073220229
41611_at,0.04064853
41612_at,-0.025939173
41613_at,0.050018571
41614_at,-0.03498475
41615_at,-0.000929844
41616_at,0.005233051
41617_at,0.106878817
41618_at,0
41619_at,0.009815021
41620_at,-0.077543035
41621_i_at,0.039735243
41622_r_at,0.034516138
41623_s_at,-0.012254709
41624_r_at,-0.010788116
41625_at,-0.007343324
41626_at,0.064170809
41627_at,0.045745494
41628_at,-0.336969471
41629_at,0.043594639
41630_at,0.014261642
41631_f_at,0.075690338
41632_at,0.172777144
41633_at,-0.013162984
41634_at,-0.061776274
41635_at,0.169226063
41636_at,-0.015857308
41637_at,-0.001540056
41638_at,0.114217205
41639_at,0.057690973
41640_at,0.051573368
41641_at,-0.035814295
41642_at,0.01414496
41643_at,-0.049808192
41644_at,-0.053523817
41645_at,-0.003891229
41646_at,0.240744893
41647_at,0.004572125
41648_at,-0.019172294
41649_at,-0.010121256
41650_at,0.019860741
41651_at,-0.017517228
41652_at,0.005005206
41653_at,0.029970132
41654_at,-0.272126159
41655_at,-0.026527594
41656_at,0.060250294
41657_at,0.042235339
41658_at,0.029237605
41659_at,0.043812099
41660_at,-0.080891687
41661_at,0.033967278
41662_at,0.000366914
41663_at,-0.047778258
41664_at,0.074203494
41665_at,0.038947559
41666_at,-0.084435503
41667_s_at,-0.002551252
41668_r_at,0.065545778
41669_at,0.0111099
41670_at,0.028114902
41671_at,-0.019713437
41672_at,-0.024217453
41673_at,0.029329814
41674_at,-0.012631256
41675_at,0.009013189
41676_at,0.05137501
41677_at,0.09341105
41678_at,-0.083300289
41679_at,-0.056701061
41680_at,-0.113142606
41681_at,0.028979427
41682_s_at,-0.049599304
41683_i_at,-0.042519783
41684_at,0.004797204
41685_at,0.005991038
41686_s_at,0.001024233
41687_r_at,0.006601848
41688_at,-0.068573389
41689_at,-0.006100748
41690_at,-0.490891761
41691_at,0.036270048
41692_at,0.017303982
41693_r_at,-0.013181718
41694_at,0.012566629
41695_at,0.069188422
41696_at,0.041913458
41697_at,-0.005441607
41698_at,0.00683207
41699_f_at,-0.004446442
417_at,0.009253942
41700_at,-0.310124838
41701_at,0.012914006
41702_r_at,0.002294555
41703_r_at,0.023501179
41704_at,0.027364651
41705_at,0.036697812
41706_at,-0.030459298
41707_at,0.028601454
41708_at,0.174626889
41709_at,-0.011491179
41710_at,-0.137716357
41711_at,0.084438164
41712_at,0.101099734
41713_at,-0.063168343
41714_at,-0.00130702
41715_at,-0.073609679
41716_at,0.040020475
41717_at,0.055347317
41718_g_at,0.084857023
41719_i_at,0.177142289
41720_r_at,0.104763776
41721_at,0.039989672
41722_at,-0.057099732
41723_s_at,-0.057515805
41724_at,0.032624102
41725_at,0.021805412
41726_at,-0.020567705
41727_at,0.035154179
41728_at,-0.053289389
41729_at,0.017754014
41730_at,0.01352906
41731_g_at,-0.004984727
41732_at,0.066456047
41733_at,0.139892382
41734_at,-0.024120883
41735_at,-0.043659633
41736_g_at,0.008734548
41737_at,0.044755415
41738_at,-0.583811279
41739_s_at,-0.505469021
41740_at,0.049907854
41741_at,0.053806775
41742_s_at,-0.027284772
41743_i_at,-0.024208108
41744_at,-0.003001448
41745_at,-0.031045201
41746_at,0.083838438
41747_s_at,-0.19377312
41748_at,-0.016589629
41749_at,0.049531167
41750_at,-0.022755608
41751_at,-0.014484655
41752_at,0.096483602
41753_at,-0.036570914
41754_at,0.045851368
41755_at,-0.129457701
41756_at,0.064394759
41757_at,0.000134589
41758_at,-0.066020547
41759_at,0.019329331
41760_at,0.045733442
41761_at,0.051621293
41762_at,-0.031307038
41763_g_at,0.03388829
41764_at,0.009707114
41765_at,0.021733737
41766_at,0.15309351
41767_r_at,0.038857362
41768_at,-0.127563061
41769_at,0.039177773
41770_at,-0.038748346
41771_g_at,0.001861032
41772_at,-0.121776026
41773_at,0.00102859
41774_at,0.062719307
41775_at,-0.003986423
41776_at,-0.011243149
41777_at,0.094594541
41778_at,0.102155943
41779_at,-0.040365696
41780_at,-0.026989711
41781_at,0.073288971
41782_g_at,-0.016263406
41783_at,-0.134748909
41784_at,0.0352017
41785_at,0.00396759
41786_at,0.027800245
41787_at,0.123801187
41788_i_at,0.068891631
41789_r_at,0.056861913
41790_at,0.078121628
41791_at,0.028909181
41792_at,0.024488642
41793_at,0.022585005
41794_at,0.003775771
41795_at,-0.011409596
41796_at,-0.04418264
41797_at,0.028890751
41798_at,0.013347654
41799_at,0.030906679
418_at,-0.008245811
41800_s_at,0.082350679
41801_at,-0.011311331
41802_at,0.021672928
41803_g_at,0.024627667
41804_at,0.014873089
41805_g_at,0.008391462
41806_at,0.010202951
41807_at,0.075026479
41808_at,0.035976445
41809_at,-0.292950737
41810_at,-0.029618054
41811_f_at,0.02048997
41812_s_at,0.08943194
41813_at,0.047267522
41814_at,-0.001905753
41815_at,-0.407184115
41816_at,-0.042097755
41817_g_at,-0.028377784
41818_at,0.013101396
41819_at,-0.085635409
41820_s_at,0.057132086
41821_at,-0.000764195
41822_at,0.024146609
41823_at,-0.00201437
41824_at,0.088478121
41825_at,-0.001783511
41826_at,-0.047273498
41827_f_at,-0.40063898
41828_at,-0.03800683
41829_at,0.043190206
41830_at,-0.002032074
41831_at,-0.045459061
41832_s_at,0.116060006
41833_at,0.055031037
41834_g_at,0.069273189
41835_at,0.098693141
41836_at,0.017082452
41837_at,-0.093823932
41838_at,0.137483113
41839_at,-0.175866848
41840_r_at,0.015141569
41841_at,-0.064483761
41842_at,-0.029016337
41843_r_at,0.066877842
41844_at,0.008119561
41845_at,0.007417765
41846_at,0.023790976
41847_at,-0.00248436
41848_f_at,0.003038008
41849_r_at,0.014867761
41850_s_at,0.043231769
41851_at,0.022706423
41852_at,0.069108031
41853_at,0.025283682
41854_at,0.14713929
41855_at,0.179929983
41856_at,-0.002072126
41857_r_at,-0.058681662
41858_at,0.060567775
41859_at,-0.131269854
41860_at,0.084200962
41861_at,0.148270105
41862_at,0.027954063
41863_at,0.014817619
41864_at,0.040646233
41865_at,0.019480594
41866_s_at,-0.013228804
41867_at,-0.012995704
41868_at,-0.023112368
41869_at,0.074228304
41870_at,-0.120978977
41871_at,-0.098433982
41872_at,-0.540908956
41873_at,0.014458184
419_at,-0.039081302
420_at,0.018246338
421_at,0.016806381
422_s_at,0.002554343
423_at,0.01973918
424_s_at,-0.0718369
425_at,-0.03116606
427_f_at,0.012622092
428_s_at,-0.060210175
429_f_at,-0.026853913
430_at,0.100964938
431_at,0.031147948
432_s_at,0.04649718
433_at,0.027750464
434_at,-0.445261973
435_g_at,-0.141477999
436_at,0.018176875
437_at,-0.073005153
438_at,0.004201027
440_at,0.010633508
441_s_at,0.01184305
442_at,-0.075291952
443_at,-0.028377072
444_g_at,-0.022264339
445_at,-0.029402538
446_at,0.021090348
447_g_at,0.053103872
448_s_at,-0.005883633
449_at,-0.05361839
450_g_at,-0.021232869
451_at,-0.007320813
452_at,0.064675007
453_at,0.03239352
454_at,-0.029212684
455_at,0.001348175
456_at,-0.082251356
457_s_at,-0.050936537
458_at,0.010113884
459_s_at,-0.069536934
460_at,0.04538224
461_at,-0.009605814
462_at,0.042252624
463_g_at,-0.016011931
464_s_at,-0.012526077
465_at,0.061664575
466_at,-0.079483127
467_at,-0.03836843
468_at,0.146376507
469_at,-0.023195583
470_at,0
471_f_at,-0.059705649
472_at,0.052137352
473_g_at,0.073930116
474_at,0.039637184
475_at,0.032020083
476_s_at,0.056868664
477_at,-0.003963819
478_g_at,-0.0252719
479_at,-0.122009799
480_at,0.047420565
481_at,-0.073726045
482_at,-0.041884729
483_g_at,-0.627982792
484_at,0.021702746
485_at,0.018624628
486_at,0.069531382
487_g_at,0.062402067
488_at,-0.113747653
489_at,-0.004885749
490_g_at,0.020179706
491_at,-0.173644409
492_g_at,-0.095420038
493_at,-0.055849612
494_at,0.017184151
495_at,0.037685589
496_s_at,0.01998365
497_at,-0.000911903
498_at,-0.046072035
499_at,0.034272883
500_at,-0.005728398
501_g_at,-0.034398665
502_s_at,0.006682787
503_at,0.048071038
504_at,0.000650208
505_at,0.04986415
506_s_at,0.197848138
507_s_at,0.047283895
508_at,0.03968003
509_at,-0.094594256
510_g_at,-0.068741727
511_s_at,-0.015387528
512_at,0.002863342
513_at,0.020066593
514_at,-0.051435066
515_s_at,0.025510615
517_at,0.029000661
518_at,-0.01241476
519_g_at,-0.014643214
520_at,-0.033538737
521_at,0.04397138
522_s_at,0.01653998
523_s_at,-0.030046476
524_at,-0.057381762
525_g_at,-0.046387248
526_s_at,-0.002785131
527_at,0.079281488
528_at,0.083147756
529_at,-0.196281836
530_at,0.029636157
531_at,-0.120518362
532_at,-0.048807516
533_g_at,-0.018573028
534_s_at,-0.095518528
535_s_at,0.009644511
537_f_at,-0.005562308
538_at,-0.003709311
539_at,-0.074057585
540_at,0.017023096
541_g_at,0.002848956
542_at,-0.126581966
543_g_at,-0.200219852
544_at,-0.025139857
545_g_at,0.014557847
546_at,-0.186500129
547_s_at,-0.033795215
548_s_at,0.159559647
549_at,0.058199223
550_at,0.019932996
551_at,-0.003080031
552_at,-0.036376395
553_g_at,-0.082377288
554_at,-0.003452566
555_at,-0.023271852
556_s_at,-0.012606871
557_s_at,0.00950876
558_at,0.032511362
559_s_at,-0.001955987
560_s_at,0.248031008
561_at,0.058738902
562_g_at,0.010950672
563_at,0.067083552
564_at,-0.019740179
565_at,0.03916771
566_at,-0.015976213
567_s_at,0.009533431
568_at,0.014767128
569_g_at,0.008917301
570_at,-0.011800981
571_at,0.003381625
572_at,0.063203667
573_at,0.001856432
574_s_at,-0.090813925
575_s_at,0.022794448
576_at,0.283766026
577_at,0.012540094
578_at,0.018308492
579_at,0.084291606
580_at,0.042420491
581_at,-0.521383263
582_g_at,0.012999533
583_s_at,0.000201423
584_s_at,-0.006561575
585_at,-0.007240717
586_s_at,0.021630588
587_at,0.009914744
588_at,0.015832777
589_at,-0.022519674
590_at,0.16725033
591_s_at,0.003388664
592_at,0.076033232
593_s_at,0.012743717
594_s_at,-0.021199528
595_at,-0.017885884
596_s_at,0.030143634
597_at,-0.02318431
598_at,0.001056484
599_at,0.001179439
600_at,-0.085798306
601_s_at,0.010235438
602_s_at,0.031203395
603_at,-0.036886577
604_at,0.165107449
605_at,-0.035043862
606_at,0.019190621
607_s_at,0.011001988
608_at,-0.150888888
609_f_at,-0.108408708
610_at,-0.03396252
611_at,0.015203638
612_s_at,-0.033195114
613_at,0.034770087
614_at,-0.023362556
615_s_at,0.00361555
616_s_at,-0.00498693
617_at,0.004762064
618_at,-0.038300425
619_s_at,0.027816815
620_at,0.017969459
621_at,0.032804316
622_at,-0.068203681
623_s_at,0.008360822
624_at,-0.057109095
625_at,-0.096437668
626_s_at,-0.01854064
627_g_at,0.029999645
628_at,-0.173142826
629_at,0.030715617
630_at,0.018904912
631_g_at,0.029646978
632_at,-0.001560144
633_s_at,0.127442651
634_at,-0.019384908
635_s_at,-0.027881197
636_at,0.04757015
637_at,0.043297075
638_at,0.044071918
639_s_at,0.090950582
640_at,0.006887301
641_at,-0.076310209
642_s_at,-0.074423329
643_at,-0.00895012
644_at,0.016040414
645_at,-0.056177332
646_s_at,-0.011940628
647_at,-0.142071342
648_at,0.003004242
649_s_at,-0.422608454
650_s_at,0.039852348
651_at,0.03729995
652_g_at,0.040816739
653_at,0.054689063
654_at,-0.066305428
655_at,0.057572331
656_at,-0.047714619
657_at,-0.068233613
658_at,-1.107276605
659_g_at,-0.310165254
660_at,-0.208792614
661_at,-0.206708022
662_at,0.066498107
663_at,0.056220449
664_at,0.112270834
665_at,0.002613189
666_at,0.008544204
667_at,0.033776232
668_s_at,0.072357806
669_s_at,-0.057696004
670_s_at,0.000101463
671_at,-0.564559533
672_at,-0.26571802
673_at,0.009021072
674_g_at,0.05430329
675_at,0.179901676
676_g_at,0.053123704
677_s_at,-0.020059792
678_at,-0.005523791
679_at,-0.054523071
680_s_at,0.02944193
681_at,-0.046843274
682_at,-0.030989456
683_at,0.022473952
684_at,-0.276079057
685_f_at,0.025170679
686_s_at,-0.039762952
687_at,0.063150132
688_at,0.027609957
689_at,-0.008334189
690_s_at,0.0148763
691_g_at,-0.03958844
692_s_at,-0.014449073
693_g_at,-0.150598616
694_at,0.013111964
695_at,-0.022889733
696_at,0.019338578
697_f_at,-0.010606456
698_f_at,-0.022815509
699_s_at,0.030975842
700_s_at,-0.109737867
701_s_at,0.013235503
702_f_at,-0.013816217
703_at,0.037346791
704_at,-0.019677099
705_at,0.074190215
706_at,-0.071312749
707_s_at,0.01302335
708_at,0.038194381
709_at,0.03062336
710_at,0.018791572
711_at,0.01726795
712_s_at,0.001054687
713_at,-0.01069141
714_at,-0.046697567
715_s_at,-0.023734028
716_at,-0.009428417
717_at,-0.137615811
718_at,-0.33540542
719_g_at,-0.584459883
720_at,-0.011224525
721_g_at,-0.016055016
722_at,-0.036977742
723_s_at,0.020564579
724_at,0.020240974
725_i_at,-0.013427695
726_f_at,0.013177901
727_at,0.000916744
728_at,-0.06840466
729_i_at,-0.00191476
730_r_at,-0.015553331
731_f_at,-0.017621785
732_f_at,-0.005975616
733_at,0.037283211
734_at,-0.003372173
735_s_at,-0.016449147
736_f_at,0.00406872
737_at,0.041249587
738_at,-0.102509264
739_at,-0.005880875
740_at,-0.023531563
741_g_at,0.021749967
742_at,0.018771662
743_at,-0.134990296
744_at,-0.000164262
745_at,-0.070576318
746_at,0.026624607
747_at,0.005294249
748_s_at,-0.089444683
749_at,0.028033219
750_at,0.073515491
751_at,0.034646577
752_s_at,0.010514312
753_at,-0.559275108
754_s_at,0.000489968
755_at,-0.003647292
756_at,-0.104494393
757_at,-0.056096406
758_at,0.003277708
759_at,-0.002762024
760_at,-0.02888792
761_g_at,0.003685176
762_f_at,0.060770174
763_at,-0.064192985
764_s_at,0.000770051
765_s_at,0.026040233
766_at,-0.007809691
767_at,0.001219945
768_at,0.023142649
769_s_at,-0.066468681
770_at,-0.164306974
771_s_at,-0.030233583
772_at,-0.032141911
773_at,0.180425899
774_g_at,0.066356899
775_at,0.027884561
776_at,0.012203794
777_at,0.010686384
778_s_at,0.020359666
779_at,-0.128530713
780_at,0.02212395
781_at,0.094035818
782_at,0.14126197
783_at,-0.143823538
784_g_at,-0.134388182
785_at,0.009502588
786_at,0.021814039
789_at,-0.012444744
790_at,-0.006847763
791_g_at,0.017377553
792_s_at,-0.059992466
793_at,-0.036085838
794_at,-0.033067014
795_s_at,0.011164019
796_i_at,0.091841202
797_at,0.039244953
798_at,0.155938149
799_at,-0.000677445
